X,Y,Z,EDA,HR,TEMP,id,datetime,label
-44.0,40.0,15.0,0.234413,91.1,28.49,5C,2020-06-23 20:13:38.281250048,0.0
-35.0,-11.0,51.0,3.039736,64.35,34.83,15,2020-07-22 21:10:39.562500096,2.0
-41.0,-40.0,-40.0,0.352745,79.82,34.41,15,2020-07-08 13:32:19.843749888,2.0
-61.0,7.0,12.0,0.371474,66.3,29.05,5C,2020-06-23 19:05:32.718749952,0.0
-63.0,10.0,6.0,0.175489,68.9,28.69,5C,2020-06-23 20:07:14.593750016,0.0
-41.0,7.0,49.0,0.152442,59.83,28.79,5C,2020-06-24 15:09:33.375000064,2.0
-22.0,-44.0,127.0,19.365835,87.62,36.5,5C,2020-04-14 22:33:06.593750016,1.0
-29.0,-56.0,-1.0,0.292055,70.85,28.51,5C,2020-06-23 21:00:41.437499904,0.0
-5.0,-60.0,21.0,0.197544,103.87,29.31,5C,2020-06-24 14:32:52.156250112,2.0
-26.0,15.0,41.0,4.341423,92.98,32.77,15,2020-07-08 13:15:28.343749888,2.0
50.0,-29.0,127.0,17.820803,99.9,36.34,5C,2020-04-14 22:45:10.093750016,1.0
-33.0,-1.0,54.0,4.276125,89.37,35.11,15,2020-07-22 20:52:12.875000064,2.0
-60.0,20.0,3.0,0.170366,102.18,28.91,5C,2020-06-23 19:48:15.062500096,0.0
-17.0,-60.0,-9.0,0.178073,79.3,30.63,5C,2020-05-08 22:17:28.156250112,1.0
-49.0,35.0,30.0,4.14106,80.22,32.97,15,2020-07-08 13:50:54.624999936,2.0
-56.0,32.0,-1.0,0.204976,77.02,31.19,5C,2020-05-08 22:30:53.031249920,1.0
5.0,66.0,15.0,3.958374,89.23,34.27,15,2020-07-22 20:45:05.124999936,2.0
-63.0,0.0,11.0,0.28437,69.65,28.77,5C,2020-06-23 18:40:57.624999936,0.0
-55.0,19.0,-31.0,9.638122,95.72,31.95,15,2020-07-24 13:11:53.312499968,2.0
5.0,56.0,28.0,9.890528,85.85,32.63,15,2020-07-24 13:21:12.249999872,2.0
-46.0,-8.0,44.0,4.431607,96.3,34.33,15,2020-07-22 20:46:01.937499904,2.0
7.0,61.0,127.0,11.748223,127.42,35.49,5C,2020-04-14 22:48:39.093750016,1.0
-5.0,55.0,33.0,5.24251,79.68,31.59,15,2020-07-08 14:04:42.500000000,2.0
-13.0,-62.0,21.0,0.326641,78.07,28.79,5C,2020-06-23 18:45:43.750000128,0.0
-61.0,19.0,-8.0,0.165262,94.18,31.05,5C,2020-05-08 22:28:15.062500096,1.0
-21.0,6.0,60.0,0.299741,71.02,28.53,5C,2020-06-23 18:29:47.375000064,0.0
18.0,60.0,10.0,0.29846,74.08,29.25,5C,2020-06-23 18:04:56.156250112,1.0
-65.0,6.0,4.0,0.252346,91.6,28.63,5C,2020-06-23 20:20:14.593750016,0.0
-14.0,-61.0,1.0,0.153732,72.38,30.49,5C,2020-05-08 22:16:16.000000000,1.0
-72.0,8.0,-27.0,4.61722,98.97,34.0,15,2020-07-21 13:25:47.656250112,0.0
-39.0,-29.0,41.0,0.399655,74.7,28.81,5C,2020-06-23 20:40:34.687500032,0.0
-47.0,-2.0,44.0,0.316393,79.85,29.01,5C,2020-06-23 19:47:12.937499904,0.0
-32.0,-56.0,-5.0,0.363788,80.03,28.59,5C,2020-06-23 18:46:13.562500096,0.0
-5.0,55.0,33.0,4.854637,81.38,34.13,15,2020-07-08 13:40:29.062500096,2.0
-56.0,-23.0,-21.0,0.293372,82.55,30.71,5C,2020-05-08 22:20:04.750000128,1.0
-20.0,-5.0,60.0,0.449612,72.85,28.65,5C,2020-06-23 17:53:02.218749952,1.0
-32.0,-60.0,-18.0,0.129391,78.42,30.61,5C,2020-05-08 22:17:20.249999872,1.0
-11.0,54.0,29.0,0.342012,75.28,28.85,5C,2020-06-23 18:39:17.718749952,0.0
-22.0,-43.0,127.0,20.7141,84.23,36.57,5C,2020-04-14 22:38:21.249999872,1.0
-64.0,1.0,15.0,0.39325,86.43,29.09,5C,2020-06-23 19:07:08.906249984,0.0
-28.0,-1.0,57.0,0.426555,78.87,28.67,5C,2020-06-23 20:42:32.781250048,0.0
-34.0,-3.0,54.0,0.315113,71.43,29.13,5C,2020-06-23 19:53:47.781250048,0.0
-64.0,6.0,12.0,0.262594,74.78,28.43,5C,2020-06-23 20:33:19.093750016,0.0
-59.0,-36.0,-5.0,0.307464,91.28,30.73,5C,2020-05-08 22:20:42.312499968,1.0
-44.0,49.0,26.0,0.148865,99.43,29.71,5C,2020-06-24 14:19:29.531249920,2.0
-15.0,-3.0,61.0,0.303584,112.85,28.97,5C,2020-06-23 19:57:50.656250112,0.0
-32.0,-2.0,53.0,3.656652,58.82,35.25,15,2020-07-22 20:53:42.000000000,2.0
18.0,59.0,16.0,0.219322,85.85,29.41,5C,2020-06-24 14:41:23.437499904,2.0
50.0,-29.0,127.0,18.530907,89.27,36.53,5C,2020-04-14 22:44:32.406249984,1.0
-28.0,-49.0,28.0,0.2101,75.38,30.39,5C,2020-05-08 22:11:44.031249920,1.0
5.0,57.0,30.0,0.088391,86.6,29.87,5C,2020-06-24 14:48:46.093750016,2.0
-54.0,16.0,25.0,0.331785,101.03,30.97,5C,2020-06-24 14:04:01.718749952,2.0
10.0,-34.0,-54.0,2.115841,98.97,33.65,15,2020-07-22 21:19:54.437499904,2.0
-18.0,-2.0,61.0,0.413745,71.32,29.15,5C,2020-06-23 19:20:18.312499968,0.0
-128.0,-119.0,53.0,0.073023,76.68,30.35,5C,2020-05-08 22:10:50.375000064,1.0
-50.0,1.0,127.0,9.523705,78.97,35.11,5C,2020-04-14 22:50:51.406249984,1.0
-31.0,18.0,53.0,0.380441,101.88,28.99,5C,2020-06-23 19:27:02.562500096,0.0
2.0,-5.0,79.0,0.234413,66.63,28.73,5C,2020-06-23 18:26:10.343749888,0.0
-2.0,59.0,26.0,0.368912,73.92,28.81,5C,2020-06-23 17:54:23.500000000,1.0
-60.0,24.0,0.0,0.15117,96.6,30.97,5C,2020-05-08 22:27:48.750000128,1.0
-64.0,9.0,0.0,0.292055,113.17,28.51,5C,2020-06-23 20:17:34.562500096,0.0
-26.0,-61.0,-1.0,0.19857,87.57,30.63,5C,2020-05-08 22:18:17.124999936,1.0
-37.0,-4.0,52.0,0.275403,85.0,28.93,5C,2020-06-23 19:55:58.750000128,0.0
-49.0,35.0,21.0,1.752108,85.33,35.03,15,2020-07-22 21:00:48.468750080,2.0
-43.0,1.0,48.0,0.122978,78.18,29.25,5C,2020-06-24 15:02:20.406249984,2.0
-26.0,3.0,58.0,0.274122,69.37,28.89,5C,2020-06-23 19:45:25.218749952,0.0
-36.0,-38.0,37.0,2.960298,90.27,34.68,15,2020-07-22 21:13:05.000000000,2.0
-38.0,-11.0,55.0,0.321556,87.95,30.73,5C,2020-05-08 22:23:39.750000128,1.0
50.0,-31.0,127.0,15.469501,102.75,35.66,5C,2020-04-14 22:46:52.000000000,1.0
-7.0,52.0,37.0,0.524331,97.23,32.16,15,2020-07-21 16:28:31.750000128,2.0
-19.0,-51.0,29.0,0.196263,105.52,29.97,5C,2020-06-24 14:06:38.093750016,2.0
-62.0,10.0,21.0,0.276684,78.38,29.07,5C,2020-06-23 19:35:07.687500032,0.0
-20.0,4.0,60.0,0.209074,106.87,29.17,5C,2020-06-24 14:33:57.562500096,2.0
-29.0,0.0,57.0,0.349698,78.95,29.29,5C,2020-06-23 18:01:51.312499968,1.0
-12.0,51.0,37.0,5.497901,80.3,31.59,15,2020-07-08 14:04:35.843749888,2.0
-22.0,-43.0,127.0,19.547007,79.9,36.55,5C,2020-04-14 22:40:54.562500096,1.0
-29.0,4.0,56.0,0.164238,110.5,29.33,5C,2020-06-24 14:29:55.562500096,2.0
-62.0,6.0,13.0,0.299741,77.95,29.13,5C,2020-06-23 19:19:08.687500032,0.0
-42.0,1.0,48.0,0.121697,75.8,29.23,5C,2020-06-24 15:02:04.562500096,2.0
-30.0,-23.0,52.0,3.973186,77.65,32.63,15,2020-07-08 13:12:45.156250112,2.0
-69.0,31.0,-26.0,0.385611,86.85,30.67,5C,2020-05-08 22:22:20.531249920,1.0
-13.0,52.0,35.0,4.675229,82.45,34.07,15,2020-07-08 13:39:58.812499968,2.0
-33.0,10.0,55.0,0.452174,63.4,28.61,5C,2020-06-23 20:30:00.937499904,0.0
-33.0,-23.0,49.0,3.328651,81.42,34.16,15,2020-07-22 20:44:21.937499904,2.0
-22.0,-44.0,127.0,20.962618,80.07,36.49,5C,2020-04-14 22:31:55.156250112,1.0
-28.0,63.0,-12.0,0.571741,87.73,31.87,15,2020-07-21 16:38:57.156250112,2.0
-70.0,-29.0,41.0,3.514433,83.55,33.63,15,2020-07-22 21:22:30.062500096,2.0
-56.0,0.0,33.0,0.395812,74.37,29.03,5C,2020-06-23 19:06:24.875000064,0.0
0.0,57.0,29.0,0.076861,76.5,28.17,5C,2020-06-24 15:34:59.156250112,2.0
-63.0,0.0,12.0,0.286932,69.28,28.77,5C,2020-06-23 18:41:06.906249984,0.0
-64.0,12.0,3.0,0.198546,70.12,28.59,5C,2020-06-23 20:07:38.187500032,0.0
-61.0,23.0,-11.0,4.825863,86.02,30.63,15,2020-07-28 18:50:57.437499904,2.0
-61.0,4.0,23.0,0.35226,76.57,29.09,5C,2020-06-23 17:56:16.687500032,1.0
-55.0,-3.0,15.0,1.276994,80.33,33.97,15,2020-07-08 13:30:31.937499904,2.0
-46.0,18.0,23.0,3.39912,86.27,33.57,15,2020-07-22 21:22:53.906249984,2.0
-5.0,-48.0,14.0,0.415026,85.55,28.55,5C,2020-06-23 20:48:22.124999936,0.0
-53.0,8.0,36.0,0.357384,83.0,29.09,5C,2020-06-23 19:08:52.656250112,0.0
-35.0,-2.0,53.0,4.902447,98.83,34.45,15,2020-07-22 20:48:11.000000000,2.0
-30.0,-2.0,55.0,0.335608,76.32,29.05,5C,2020-06-23 18:00:52.156250112,1.0
18.0,60.0,11.0,0.281808,69.8,28.83,5C,2020-06-23 20:03:14.781250048,0.0
-39.0,45.0,18.0,0.226727,68.25,28.61,5C,2020-06-23 18:38:19.562500096,0.0
-52.0,9.0,36.0,0.242099,69.17,28.69,5C,2020-06-23 20:07:18.312499968,0.0
-20.0,-64.0,8.0,0.169105,79.63,30.41,5C,2020-05-08 22:15:28.531249920,1.0
-57.0,7.0,28.0,0.344574,74.73,28.99,5C,2020-06-23 19:03:55.812499968,0.0
-29.0,12.0,55.0,0.322798,71.48,29.27,5C,2020-06-23 18:06:48.750000128,1.0
-51.0,-7.0,38.0,3.573998,83.92,35.27,15,2020-07-22 20:55:05.781250048,2.0
-63.0,9.0,17.0,0.280527,73.35,29.03,5C,2020-06-23 19:34:55.156250112,0.0
-61.0,20.0,-10.0,0.119142,92.93,30.97,5C,2020-05-08 22:27:41.000000000,1.0
-55.0,25.0,-14.0,0.36127,84.47,30.67,5C,2020-05-08 22:22:36.781250048,1.0
51.0,-30.0,127.0,17.446209,104.5,36.25,5C,2020-04-14 22:45:25.187500032,1.0
14.0,56.0,27.0,14.56366,75.28,32.68,15,2020-07-24 13:18:49.312499968,2.0
-25.0,-51.0,127.0,3.488808,71.9,34.23,15,2020-07-22 21:16:33.812499968,2.0
-9.0,-4.0,65.0,0.334327,83.62,28.99,5C,2020-06-23 19:24:02.156250112,0.0
-56.0,35.0,4.0,0.417639,87.3,30.81,5C,2020-05-08 22:25:20.593750016,1.0
-10.0,12.0,62.0,0.333046,62.4,28.95,5C,2020-06-23 19:00:55.187500032,0.0
-29.0,4.0,56.0,0.225727,91.18,29.41,5C,2020-06-24 14:40:46.031249920,2.0
3.0,-26.0,64.0,0.201387,97.57,30.31,5C,2020-06-24 14:10:02.375000064,2.0
-64.0,-6.0,0.0,0.358665,65.33,28.57,5C,2020-06-23 20:28:54.312499968,0.0
-21.0,-60.0,-4.0,0.203695,81.77,30.63,5C,2020-05-08 22:17:42.750000128,1.0
15.0,60.0,15.0,0.342012,69.02,29.19,5C,2020-06-23 18:03:02.624999936,1.0
-14.0,-3.0,61.0,0.363788,70.27,28.97,5C,2020-06-23 19:14:34.406249984,0.0
18.0,60.0,11.0,0.324079,74.53,29.23,5C,2020-06-23 18:03:57.687500032,1.0
-40.0,-29.0,40.0,0.390688,75.93,28.73,5C,2020-06-23 20:40:16.468750080,0.0
-20.0,3.0,60.0,0.21676,81.53,29.49,5C,2020-06-24 14:39:31.218749952,2.0
-64.0,-11.0,16.0,0.272841,91.55,28.49,5C,2020-06-23 20:16:37.781250048,0.0
-45.0,-12.0,47.0,4.066734,89.23,34.03,15,2020-07-08 13:38:52.531249920,2.0
-19.0,-5.0,60.0,0.454736,75.52,28.65,5C,2020-06-23 17:52:46.000000000,1.0
-36.0,-57.0,-19.0,5.747415,88.38,34.09,15,2020-07-08 13:42:42.437499904,2.0
-22.0,2.0,60.0,0.265156,71.18,28.99,5C,2020-06-23 19:46:50.124999936,0.0
-25.0,-60.0,-1.0,3.549668,80.92,32.16,15,2020-07-24 13:58:35.937499904,2.0
-65.0,1.0,4.0,0.267718,81.45,29.13,5C,2020-06-23 18:08:30.687500032,1.0
-59.0,6.0,25.0,0.50085,122.78,28.87,5C,2020-06-23 20:51:38.375000064,0.0
-19.0,8.0,54.0,4.250437,77.15,32.65,15,2020-07-08 13:12:39.906249984,2.0
50.0,-30.0,127.0,17.651709,100.95,36.31,5C,2020-04-14 22:45:16.593750016,1.0
-47.0,15.0,41.0,0.184734,88.7,29.41,5C,2020-06-24 14:31:37.343749888,2.0
-24.0,-54.0,21.0,0.078142,85.58,29.15,5C,2020-06-24 14:54:52.624999936,2.0
-40.0,5.0,50.0,0.163971,78.37,28.77,5C,2020-06-24 15:11:05.000000000,2.0
-47.0,9.0,7.0,3.249214,95.78,33.71,15,2020-07-22 21:30:23.656250112,2.0
17.0,60.0,12.0,0.249784,84.25,28.87,5C,2020-06-23 20:01:00.718749952,0.0
-41.0,9.0,48.0,1.492104,86.85,32.45,15,2020-07-31 20:12:39.781250048,2.0
51.0,-30.0,127.0,16.155876,102.5,35.79,5C,2020-04-14 22:46:19.156250112,1.0
5.0,57.0,28.0,0.252346,91.02,28.49,5C,2020-06-23 20:18:54.812499968,0.0
-63.0,13.0,5.0,0.137069,64.8,28.19,5C,2020-06-24 15:30:24.593750016,2.0
5.0,-29.0,55.0,0.427836,69.9,28.65,5C,2020-06-23 20:26:40.937499904,0.0
-41.0,-4.0,48.0,3.997534,83.3,32.65,15,2020-07-08 13:14:37.843749888,2.0
-39.0,-23.0,-45.0,0.265188,87.02,30.73,5C,2020-05-08 22:20:11.124999936,1.0
-60.0,-3.0,22.0,0.299741,76.77,29.23,5C,2020-06-23 18:01:18.343749888,1.0
19.0,60.0,11.0,0.292055,95.02,28.55,5C,2020-06-23 20:18:03.187500032,0.0
-36.0,2.0,52.0,0.330484,98.07,28.53,5C,2020-06-23 18:48:12.718749952,0.0
-23.0,1.0,60.0,0.48804,85.0,28.51,5C,2020-06-23 20:38:28.218749952,0.0
-53.0,8.0,25.0,3.525947,88.17,31.63,15,2020-07-08 14:09:21.687500032,2.0
-44.0,11.0,60.0,0.31127,92.8,28.51,5C,2020-06-23 20:13:43.656250112,0.0
18.0,60.0,11.0,0.32536,74.22,29.21,5C,2020-06-23 18:03:51.937499904,1.0
-57.0,-13.0,127.0,6.569751,113.37,35.49,5C,2020-04-14 22:54:42.375000064,1.0
-61.0,20.0,-2.0,0.160137,73.85,30.41,5C,2020-05-08 22:15:39.812499968,1.0
-61.0,-14.0,127.0,5.539643,106.17,36.03,5C,2020-04-14 22:56:26.000000000,1.0
-24.0,-54.0,21.0,0.07558,85.47,29.13,5C,2020-06-24 14:55:02.531249920,2.0
-62.0,16.0,5.0,0.144756,74.63,28.17,5C,2020-06-24 15:27:31.687500032,2.0
-65.0,0.0,-4.0,0.272841,71.42,29.09,5C,2020-06-23 18:07:40.750000128,1.0
3.0,59.0,25.0,0.365069,74.78,28.95,5C,2020-06-23 17:54:38.406249984,1.0
-25.0,4.0,58.0,0.353541,94.5,28.41,5C,2020-06-23 20:14:04.187500032,0.0
-17.0,-56.0,25.0,0.334327,76.0,28.41,5C,2020-06-23 20:57:32.843749888,0.0
9.0,54.0,36.0,10.551774,84.17,32.33,15,2020-07-24 13:17:52.812499968,2.0
-63.0,5.0,-15.0,0.161399,86.4,28.91,5C,2020-06-23 18:55:52.062500096,0.0
-65.0,-1.0,2.0,0.301022,85.23,28.75,5C,2020-06-23 18:43:02.593750016,0.0
-24.0,4.0,59.0,0.350979,79.03,28.39,5C,2020-06-23 20:14:27.531249920,0.0
1.0,56.0,32.0,0.289494,79.5,28.77,5C,2020-06-23 20:21:51.281250048,0.0
-59.0,12.0,21.0,0.183453,94.18,30.35,5C,2020-06-24 14:12:06.656250112,2.0
-20.0,5.0,60.0,0.304865,62.98,28.59,5C,2020-06-23 18:29:25.500000000,0.0
-13.0,-62.0,-5.0,0.240847,83.23,30.67,5C,2020-05-08 22:18:59.718749952,1.0
-50.0,24.0,21.0,0.596086,80.58,31.93,15,2020-07-21 16:36:49.812499968,2.0
-25.0,43.0,34.0,4.692549,87.53,32.66,15,2020-07-08 13:15:01.968750080,2.0
51.0,-30.0,127.0,16.98632,107.07,36.05,5C,2020-04-14 22:45:44.281250048,1.0
-14.0,0.0,62.0,0.343293,64.33,28.97,5C,2020-06-23 19:01:21.656250112,0.0
-11.0,-62.0,-4.0,0.242128,72.42,30.71,5C,2020-05-08 22:19:18.781250048,1.0
19.0,60.0,9.0,0.29846,74.75,29.25,5C,2020-06-23 18:05:02.062500096,1.0
-62.0,12.0,11.0,0.134507,71.77,28.25,5C,2020-06-24 15:29:30.781250048,2.0
-30.0,3.0,56.0,0.280527,89.4,28.61,5C,2020-06-23 18:51:03.562500096,0.0
-4.0,61.0,17.0,4.402138,94.08,34.37,15,2020-07-22 20:46:24.843749888,2.0
-49.0,-54.0,2.0,0.134774,89.42,30.09,5C,2020-06-24 14:14:36.781250048,2.0
6.0,2.0,78.0,0.33945,71.18,29.07,5C,2020-06-23 17:55:27.562500096,1.0
-82.0,-6.0,16.0,2.340061,76.67,33.03,15,2020-07-22 21:27:17.281250048,2.0
20.0,60.0,9.0,0.283089,68.25,28.83,5C,2020-06-23 20:03:33.750000128,0.0
-24.0,4.0,59.0,0.350979,69.4,28.41,5C,2020-06-23 20:15:01.187500032,0.0
51.0,-31.0,127.0,14.895111,103.85,35.53,5C,2020-04-14 22:47:41.000000000,1.0
-22.0,-43.0,127.0,21.941885,82.67,36.49,5C,2020-04-14 22:31:00.000000000,1.0
-35.0,-13.0,127.0,5.727184,108.43,36.15,5C,2020-04-14 22:57:41.624999936,1.0
-33.0,-73.0,16.0,0.42015,100.87,28.97,5C,2020-06-23 19:25:47.875000064,0.0
-72.0,10.0,-10.0,0.196008,75.27,30.35,5C,2020-05-08 22:11:06.281250048,1.0
-64.0,12.0,6.0,0.240818,73.87,28.51,5C,2020-06-23 20:35:19.062500096,0.0
-55.0,9.0,34.0,0.519206,82.0,32.41,15,2020-07-21 16:21:32.187500032,2.0
-10.0,5.0,63.0,0.270279,85.15,28.41,5C,2020-06-23 18:36:43.656250112,0.0
-43.0,-8.0,46.0,0.304865,91.57,28.61,5C,2020-06-23 18:43:51.124999936,0.0
-58.0,30.0,-9.0,0.438136,94.78,30.81,5C,2020-05-08 22:24:54.875000064,1.0
-26.0,-37.0,39.0,0.313851,114.73,30.67,5C,2020-06-24 14:05:17.281250048,2.0
-63.0,6.0,13.0,0.146037,76.55,28.27,5C,2020-06-24 15:32:18.000000000,2.0
-60.0,13.0,18.0,0.089672,78.82,28.35,5C,2020-06-24 15:35:47.406249984,2.0
-33.0,-41.0,-3.0,3.888608,123.6,34.09,15,2020-07-08 13:45:17.531249920,2.0
-19.0,-58.0,-21.0,3.741237,118.78,34.27,15,2020-07-08 13:44:35.593750016,2.0
-64.0,4.0,15.0,0.199827,68.18,28.79,5C,2020-06-23 18:25:36.281250048,0.0
3.0,-35.0,52.0,0.377879,71.58,28.71,5C,2020-06-23 20:25:32.249999872,0.0
18.0,60.0,11.0,0.320236,74.15,29.23,5C,2020-06-23 18:04:02.031249920,1.0
-19.0,25.0,56.0,0.165262,75.78,30.33,5C,2020-05-08 22:10:31.031249920,1.0
-22.0,-43.0,127.0,19.732756,88.15,36.53,5C,2020-04-14 22:42:43.468750080,1.0
18.0,-43.0,-43.0,3.314075,99.9,34.07,15,2020-07-21 13:25:07.968750080,0.0
20.0,60.0,6.0,0.258751,67.03,28.79,5C,2020-06-23 20:06:50.875000064,0.0
-59.0,-17.0,-19.0,0.445769,73.47,29.19,5C,2020-06-23 19:51:31.187500032,0.0
-38.0,37.0,31.0,0.140912,73.1,28.19,5C,2020-06-24 15:27:36.031249920,2.0
-65.0,6.0,-16.0,2.978235,81.02,34.73,15,2020-07-22 21:12:17.812499968,2.0
-2.0,-86.0,52.0,0.320236,73.08,28.59,5C,2020-06-23 18:47:00.906249984,0.0
-27.0,-60.0,-1.0,0.374036,78.83,28.63,5C,2020-06-23 18:46:08.312499968,0.0
-21.0,-60.0,-3.0,0.206257,81.88,30.65,5C,2020-05-08 22:17:43.593750016,1.0
-21.0,-45.0,127.0,19.792963,86.45,36.57,5C,2020-04-14 22:34:10.624999936,1.0
-36.0,49.0,30.0,0.858931,79.13,33.95,15,2020-07-08 13:30:40.781250048,2.0
5.0,58.0,28.0,0.391969,66.33,28.93,5C,2020-06-23 17:59:53.124999936,1.0
-62.0,16.0,5.0,0.140912,73.55,28.19,5C,2020-06-24 15:27:34.218749952,2.0
-35.0,3.0,54.0,0.297179,77.93,28.61,5C,2020-06-23 18:49:58.312499968,0.0
-35.0,-4.0,53.0,0.295898,92.18,28.99,5C,2020-06-23 19:57:31.687500032,0.0
16.0,60.0,14.0,0.25747,70.77,28.53,5C,2020-06-23 20:21:11.687500032,0.0
-34.0,12.0,53.0,0.436802,94.0,28.51,5C,2020-06-23 20:31:03.124999936,0.0
18.0,56.0,25.0,0.28437,67.27,28.91,5C,2020-06-23 19:34:11.531249920,0.0
-38.0,3.0,51.0,0.321517,102.43,28.55,5C,2020-06-23 18:48:25.968750080,0.0
-29.0,0.0,56.0,0.299741,68.77,29.05,5C,2020-06-23 18:59:21.124999936,0.0
-22.0,-43.0,127.0,19.736599,87.9,36.55,5C,2020-04-14 22:42:42.906249984,1.0
-63.0,14.0,-5.0,0.223165,90.47,29.53,5C,2020-06-24 14:37:09.281250048,2.0
-53.0,38.0,3.0,0.190884,78.38,31.01,5C,2020-05-08 22:29:30.437499904,1.0
-22.0,-44.0,127.0,20.568064,76.42,36.55,5C,2020-04-14 22:37:37.406249984,1.0
-15.0,-77.0,8.0,0.15399,116.0,30.11,5C,2020-06-24 14:13:27.468750080,2.0
-64.0,3.0,-11.0,0.386845,70.43,29.11,5C,2020-06-23 18:00:17.562500096,1.0
-64.0,10.0,7.0,0.256189,69.6,28.43,5C,2020-06-23 20:34:10.187500032,0.0
-22.0,-43.0,127.0,19.418358,87.87,36.53,5C,2020-04-14 22:33:17.718749952,1.0
-35.0,-14.0,127.0,5.73487,108.55,36.13,5C,2020-04-14 22:57:40.937499904,1.0
-20.0,-5.0,60.0,0.452174,74.95,28.67,5C,2020-06-23 17:52:50.593750016,1.0
-60.0,7.0,25.0,0.344574,88.2,29.11,5C,2020-06-23 19:09:30.312499968,0.0
-34.0,-35.0,34.0,0.289511,108.12,30.83,5C,2020-06-24 14:01:58.750000128,2.0
-41.0,-3.0,49.0,0.175511,71.03,30.47,5C,2020-05-08 22:15:56.000000000,1.0
-27.0,5.0,57.0,0.368912,92.57,28.81,5C,2020-06-23 19:41:18.593750016,0.0
-36.0,3.0,53.0,0.313832,97.65,28.59,5C,2020-06-23 18:48:34.375000064,0.0
26.0,51.0,27.0,10.735026,80.08,32.68,15,2020-07-24 13:19:17.750000128,2.0
-17.0,-58.0,5.0,0.24469,89.63,30.65,5C,2020-05-08 22:18:39.062500096,1.0
-32.0,-7.0,54.0,0.0,76.07,34.11,15,2020-07-08 13:30:58.406249984,2.0
-9.0,-62.0,-12.0,0.153732,90.93,30.35,5C,2020-05-08 22:14:07.062500096,1.0
-59.0,8.0,-26.0,0.164238,101.37,29.33,5C,2020-06-24 14:26:54.781250048,2.0
-19.0,-60.0,10.0,0.258782,84.3,30.41,5C,2020-05-08 22:12:58.593750016,1.0
-60.0,24.0,2.0,0.188322,94.15,30.35,5C,2020-05-08 22:15:02.937499904,1.0
-58.0,22.0,-20.0,0.50383,83.72,32.0,15,2020-07-21 16:36:58.812499968,2.0
15.0,56.0,25.0,13.250814,76.75,32.63,15,2020-07-24 13:18:59.968750080,2.0
-59.0,5.0,24.0,0.306146,92.17,28.57,5C,2020-06-23 20:45:33.687500032,0.0
-22.0,-43.0,127.0,20.195204,86.42,36.55,5C,2020-04-14 22:35:06.375000064,1.0
-51.0,10.0,39.0,0.566615,83.02,32.03,15,2020-07-21 16:39:44.343749888,2.0
-62.0,20.0,-1.0,0.342012,69.12,28.59,5C,2020-06-23 20:50:32.937499904,0.0
-57.0,18.0,-23.0,0.466671,86.45,32.09,15,2020-07-21 16:24:11.187500032,2.0
11.0,57.0,25.0,0.313832,86.05,28.71,5C,2020-06-23 20:22:37.593750016,0.0
-62.0,11.0,15.0,0.307427,68.8,28.41,5C,2020-06-23 20:33:59.624999936,0.0
-34.0,-6.0,52.0,2.368248,86.43,34.99,15,2020-07-22 20:57:55.468750080,2.0
-45.0,14.0,44.0,0.412464,85.08,28.55,5C,2020-06-23 20:56:18.562500096,0.0
-56.0,15.0,-37.0,6.418868,79.93,31.53,15,2020-07-08 14:05:23.187500032,2.0
-57.0,21.0,-14.0,0.325399,80.0,30.83,5C,2020-05-08 22:26:05.968750080,1.0
-64.0,3.0,6.0,0.195985,67.37,28.79,5C,2020-06-23 18:24:47.968750080,0.0
19.0,60.0,10.0,0.293336,75.0,29.25,5C,2020-06-23 18:05:07.281250048,1.0
-28.0,-3.0,57.0,0.301022,132.28,28.97,5C,2020-06-23 19:58:20.187500032,0.0
-21.0,10.0,58.0,0.067898,77.05,30.71,5C,2020-05-08 22:21:28.312499968,1.0
-23.0,3.0,59.0,0.265156,70.7,28.99,5C,2020-06-23 19:46:36.593750016,0.0
-61.0,-17.0,-16.0,0.297179,97.63,28.61,5C,2020-06-23 20:11:12.124999936,0.0
-31.0,-5.0,55.0,0.402217,77.35,29.07,5C,2020-06-23 19:17:55.531249920,0.0
-29.0,-1.0,56.0,0.438083,86.8,28.73,5C,2020-06-23 20:42:48.187500032,0.0
-21.0,5.0,60.0,0.299741,71.22,28.55,5C,2020-06-23 18:29:48.875000064,0.0
-29.0,-7.0,55.0,0.325399,74.92,30.35,5C,2020-05-08 22:11:14.750000128,1.0
-58.0,28.0,-10.0,0.178073,82.45,30.67,5C,2020-05-08 22:17:49.031249920,1.0
-64.0,-6.0,8.0,0.363788,83.47,28.51,5C,2020-06-23 20:28:23.218749952,0.0
-62.0,16.0,0.0,0.08711,87.15,29.85,5C,2020-06-24 14:49:43.687500032,2.0
-39.0,-48.0,127.0,10.004089,79.95,35.05,5C,2020-04-14 22:51:02.187500032,1.0
-18.0,-64.0,8.0,0.164238,94.67,30.31,5C,2020-06-24 14:12:20.375000064,2.0
-7.0,59.0,-24.0,0.195985,69.57,28.47,5C,2020-06-23 20:08:39.406249984,0.0
-60.0,14.0,127.0,9.915698,94.0,35.0,5C,2020-04-14 22:51:44.843749888,1.0
-43.0,18.0,31.0,0.162957,107.52,29.89,5C,2020-06-24 14:18:17.562500096,2.0
-44.0,-2.0,46.0,0.511518,81.62,32.34,15,2020-07-21 16:32:16.312499968,2.0
-36.0,-1.0,52.0,3.639342,72.13,35.13,15,2020-07-22 20:53:00.968750080,2.0
